"Item","Sentence","MeanEmpirical","MeanPredictedVector","MeanPredictedVectorPred","MeanPredictedFixed","MeanPredictedFV","MeanPredictedFVP"
"6397:25","but there's going  to be some negatives anywhere, you know, no matter where you go .",3.4,3.22740611760547,3.4378767165559,3.43896679581966,3.5161757386065,3.3562774903862
"6414:31","uh, i can see some, some potential changes that  probably are, are, would not cost very much but might, uh, make things a little easier. such as offering a, a smorgasbord. having a larger variety of benefits",3.7,3.61337947999059,3.61149098522577,3.1613289482494,2.97519912337681,3.5106545965089
"64299:18","the other day we had some hail, the biggest hail i've ever seen  in texas.",2.3,3.77850288757817,2.50845040647364,2.82591321276628,2.83362707735872,2.36784064197281
"64564:10","they have some pretty nice weather out there in los angeles.",1.8,2.95128820719455,2.28790764990117,2.72906090968842,2.76147650271365,2.2255696446799
"64610:17","and they've built some new highways out to that area, and things, lately.",3.8,3.0028496760615,3.30614684504329,3.43793446820614,2.99069869591775,3.27937069886007
"64969:22","and i hope you get some more calls and make some more calls.",1.9,3.00345696138115,2.3301857758055,3.15702996542714,2.51358879912411,2.3153151601799
"64969:34","and i hope you get some more calls and make some more calls.",1.4,2.60132358263148,2.06104441500845,2.91884712083768,2.17246978088933,2.05551521426631
"65258:45","and i hope we, hope we did them some good, uh, on their little computer dealy.",3.1,3.38309260841694,3.15747287752629,3.28408192553326,3.21847549420906,3.08342655880371
"65357:5","some of those books are real tough to get into ,",4.9,4.81969212965806,5.6157617158651,5.68515775695923,5.63761477632301,5.68663137334327
"65454:12","does he get some royalties from that, hopefully.",2.6,3.09443734859581,3.02042273919687,2.94751937112729,2.50434671965652,2.90593060256179
"65668:54","it's, uh, something we're really irritated about  around here. or some people are really irritated about .",5.3,4.57767269071814,5.35740548743297,5.03460465864988,4.80345529129571,5.34454553837341
"6581:42","but i guess, they, you could put some money  aside while you were there, your expenses and,",5.3,3.66234615179398,4.6152069134474,3.7870070063074,3.9594884371419,4.52820739206399
"65910:42","i would like  to be a little more into investigating some of the other countries in the world and their educational problems. and to come up with something a little better than what we've got .",4.4,3.66755136193709,4.48209896676102,4.39974095574849,4.19400957408769,4.49623008619866
"65927:55","but i'm just saying that even the differences, uh, is that, you know, some countries pay for students to go to, through college and etcetera.",5.5,3.82322768337685,4.90027964641029,4.57598016384288,4.45671649733561,4.90032069505613
"65989:12","so we had some interference,",2.8,3.03771131152822,2.5576457197791,3.0486470459921,2.4004357162051,2.47303592651607
"65999:146","but, uh, you know, i think, uh, they, maybe they need  to, uh, help  promote that more. give incentives like, uh, if they do bring somebody on, they will pay some of their costs or give tax breaks or whatever it is , you know, for them to train people, you know, stuff like that.",5.9,3.4094409313465,3.7136384599717,4.94268759609872,4.60271683889569,3.96407865196623
"6607:30","because from what i understand , from some of the guys i know , you know, crime, uh, is punishable, just almost, uh, instantly and public,",5.8,5.3442436057666,5.80402322414768,5.24641322164108,5.574113748015,5.86884507371076
"66134:57","i, uh, i'm trying my best right now  to pay off some of mine.",4.9,4.48702055662719,5.09126726671878,4.97592901600302,5.11642912278639,5.10366461266955
"66483:25","what 's amazing is some of them have been on death row for a number of years.",5.7,4.74105101354451,5.48398529467731,5.62968279750505,5.843432858721,5.5936787869757
"66700:13","you know some people on the case were, were a little hesitant on convicting him on some of the charges",6.2,5.32348730026536,5.93424201012155,5.22571763844657,5.6896083877255,5.96684924947826
"66700:68","you know some people on the case were, were a little hesitant on convicting him on some of the charges",5.3,5.14044954155395,5.73911900397335,4.81669362507965,5.43309751373894,5.74058339768359
"66757:23","there are some, some other crimes that i think, uh, you know, uh,",3.7,4.17788516637433,3.4805274740649,3.10863171970932,3.62762545299751,3.39243640571198
"66763:14","but, um, some of these people are just out and out brutal.",5.3,5.68886802604082,5.23887473299359,6.12477859943347,6.42353936577728,5.44888111890545
"66765:5","some of the cases i've heard about  over the years,",5.5,4.94693273571267,5.48234247408548,4.73585993973167,5.3370477440636,5.52644294552177
"6686:28","it would certainly help them to appreciate some of the things that we have  here and develop some pride in them, if it was handled  that way.",4,3.81762798077048,2.80722561583016,4.74741158603942,4.65431878483566,3.0697878365164
"6686:61","it would certainly help them to appreciate some of the things that we have  here and develop some pride in them, if it was handled  that way.",1.8,3.4055357221606,2.44996419814422,2.98660700675013,2.87467476766021,2.39619889079393
"67111:45","and some, some of the people, uh, some of the higher dollars lawyers and stuff downtown too, are picking up some of those great big houses,",5.2,4.80227981480001,4.69365667727145,5.04152909299133,4.97016927272317,4.9935557343344
"67111:87","and some, some of the people, uh, some of the higher dollars lawyers and stuff downtown too, are picking up some of those great big houses,",5.8,4.97676798030065,4.92430009787049,4.76590201481562,4.86783630559755,4.96755273460013
"6720:24","really there could be, um, some scandals involved, if, you know, it wasn't people that  were really fair and le-, you know, in a legal way or something,",3.1,3.42287094901952,2.6281583631174,3.43196533280187,3.1808820731897,2.63788180961938
"67466:21","they want  to put some equipment on their bike and go for a tour.",3.4,3.39435404676802,2.50790750856825,3.40373569281482,3.27861970096955,2.50929696189741
"67607:18","i mean there are some people,",3.6,5.5924320520129,4.100495921502,3.82699558382214,4.81209176018947,4.0788978981581
"67780:49","and the dog was being house sit , or dog sit , whatever, by some friends of mine down the street,",3.9,4.31556952588532,3.66472800064416,3.53304085460282,3.56967884301834,3.58008892036964
"67949:38","well the puppy jumped in the, into some of the pools but not into the,",5.25,4.51343509751993,4.70436276705166,4.87160183500412,4.89862976998963,4.78031206822113
"68658:113","but, if there are some people who  don't agree uh, then there must be, it seems  to be there must be at least a reasonable doubt for some people.",5.7,4.35838284718527,5.53537992809778,4.16677113082073,4.36573730728965,5.48823311299786
"68658:19","but, if there are some people who  don't agree uh, then there must be, it seems  to be there must be at least a reasonable doubt for some people.",5.8,4.55052575673218,5.72897005800318,3.4618134223789,3.77640795437159,5.49317405614648
"68757:42","i, i have, i have some friends who  do expert wis-, witness testimony",2.6,3.53190818130151,2.70645735914349,3.30982201212045,3.52431891615464,2.68056441037284
"69408:35","oh, there's, there's some nice things in baltimore, you know,",2.2,2.64002733937928,1.98177015599303,3.0263952955284,2.50539300154966,1.96905867029897
"69672:11","they got some unusual things besides blood and urine tests.",2.9,3.09830082663311,2.47676103662416,3.1551958754698,2.6607774549855,2.46578013924561
"69673:14","they've mumblex some companies that  are doing, uh, hair tests.",5,3.99238722700531,4.37302391159731,3.40202587809497,3.45127495947266,4.28871665395585
"69750:37","so you ha-, you have been to some family reunions, perhaps.",3.1,3.10753495445051,2.46601236610338,3.03724478183408,2.95643609114761,2.44583066974025
"70123:18","at least y'all are getting some rain up in dallas.",2.2,3.34762125208621,2.91417315225566,3.36405868623905,3.23134741001617,2.85396280345837
"7017:34","well the, the other thing some people are not aware of , is they will use their a, their credit card like their visa or their mastercard for cash",5.6,5.42420592652088,5.8158973613995,5.19541845583935,5.50106660667402,5.836340869584
"70200:18","well, we could use some rain up here.",2.1,2.62529786531016,2.16452397669622,2.98847467327,2.78162195006176,2.09996505676353
"70357:25","and, they have, of course, some pretty severe storms, winter storms, snow and that type of thing.",2.8,3.31818481201486,2.73640725326183,2.93303252829366,2.70440455196073,2.67363601388175
"70612:21","living in the city has some advantages.",4.4,3.96714229927384,4.1033240143156,2.94280834069667,3.63482739555132,3.86278459141883
"70670:14","i've got some onions  out, tomatoes,",3.2,4.57119616510056,3.12088434871462,3.49851912336382,4.22017703927088,3.10657387243337
"70703:18","well, i've done some rewiring on it.",2.4,3.10253195635366,2.93597153991622,3.12348588475509,2.80637802942573,2.87259748283778
"70851:34","and, uh, so, we had  to make some adjustments",3.7,2.18197287398271,3.26961206014886,3.00498646927675,2.19611304663838,3.13681071710768
"7091:13","and, then, some people they get so wrapped up in them that they find, you know, one day they find, wow, i didn't realize i had this much, you know, i'd spent this much money.",5.5,3.71169176976464,4.83616935395146,4.82334839027976,4.7810567566249,4.87434168544415
"70974:78","so. but, um, that's the hardest part for us is that it's really, um, you know, budgeting and some extra things, you know, for-, that  are more, you know, nonessential items.",4.1,3.95747098816918,4.45990886680583,3.4050593869715,3.457969852463,4.365724386802
"7100:11","well, and some people use one credit card  to pay for another credit card they own ,",6,4.90090949917913,6.07002226648991,5.71631985282448,5.71981443503664,6.17364524738282
"71046:43","well, uh, but i do realize that, that is realistic for some people,",6,4.29429609374835,5.65781730261479,4.20292837474409,4.31029541540428,5.59717081803606
"71184:87","so tho-, those are two areas in which t i stands  to, to gain some, some short term business  to restock that .",2.8,3.62978009525536,2.89426147093527,3.70304295743291,3.50114389987198,2.99294008486371
"71201:52","uh, i kn-, i'm familiar with some, some upbeat school areas,",4.3,3.34227230968823,4.17313577124112,3.28951804392208,3.53610170673173,4.10689681438329
"71222:34","to g-, to give you some perspective, this, this town that i had lived in  for sometime in nineteen eighty-three was funded  sixty-five per cent by state funds.",2,3.4189501783142,2.56128921353302,2.86241253566803,2.98617048905967,2.46876222380388
"71287:32","at least what i read , is that some younger people feel that education is priced  out of their, uh, out of their, uh, budget.",5.2,5.74224108336079,5.64392128222966,4.24467394422925,4.86747482922144,5.58033190632314
"71321:4","some states they pay, uh,",6,4.12974006753351,5.76355417020266,4.53881802332911,4.76411401076995,5.78900351959538
"71322:37","in germany or in, in england in some cases people in my income level, at least, allege that they pay up to six-, fifty-five percent of their gross income in taxes.",4.9,5.43829054628307,5.43940387544272,3.85162237022283,5.22258498261585,5.31873165762799
"71540:47","in fact, i was going  to go out today  to buy some plants so i could put them in,",1.8,3.60206795928836,2.40473366828541,3.15747110563621,3.49669231065593,2.37137626231519
"71600:26","and she cooks them for an hour with some fat backs,,",2.4,3.46570176962065,2.52425051695013,3.00167758717158,2.50988068089577,2.45796480609475
"71923:14","because i work some weird hours and do some traveling.",3.1,4.3015092218837,2.80146674262162,3.55341444870883,3.78718511049572,2.81193716833955
"71923:26","because i work some weird hours and do some traveling.",2.5,3.79482926712047,2.45711126688173,3.08440133320698,3.33759682966297,2.4324148159415
"72079:13","or sand even some of them,",5.5,5.28499397633724,5.59865670361996,4.95219727341026,5.01140097805585,5.57312086324748
"72090:7","and some of them are real short",5.8,4.65660792055855,5.71936473086244,5.63882840356564,4.9216615549379,5.82668629524636
"72128:34","the, uh, the, some of the nautilus equipment that i started  seeing  at the one that we used  to go to  was really interesting,",5.2,4.03058419056782,5.32261448048467,4.81597347210094,4.7639017248888,5.3604043058691
"72160:27","just to do, you know, some bicep, tricep exercises.",2.6,2.89079840086684,3.18251609022355,3.34335322895019,2.7163318930555,3.13157878297899
"72387:13","and i see some of the problems the kids have  when they don't have a real good family structure .",5,3.95370802868434,4.86767818868765,4.51169093138984,4.38331733493599,4.88078898719742
"72420:95","there are a lot of jobs that  are coming about, like in computers at home, and those types of things, that  would at least in some ways, um, bridge the gap.",4.9,4.56342478280703,4.09112808066906,3.87705185525107,4.05402031751665,4.06073744177275
"72488:43","but we may have  to give up on some, some things.",4.3,2.96602689187572,3.1966488097926,5.28163844762158,4.5171378731743,3.60195967197162
"72554:39","i wish i had in, in some senses",4.3,3.39107389315963,4.10154780022439,4.41916822012513,4.4199131197588,4.27027967696613
"72579:15","but they usually have some good articles in it.",3.2,4.13130233928544,3.132630073097,4.290333680574,4.65214982770367,3.35492666454578
"7265:10","we did some remodeling when we bought a house ,",4,2.72359280304725,3.39956392744418,3.4543002139619,3.1274125123131,3.35553327942796
"7267:12","and painting and some wallpapering,",3.4,2.98888211142117,3.14261152163257,3.5033824207233,3.24448262243549,3.12094228347275
"72763:7","and some of the people, uh,",5.2,6.50156397630374,5.61381768045845,5.98870452248875,6.31457600352383,5.74027568753875
"7282:17","kind of gives you some space for yourself,",3.1,4.48023461721904,3.17337593854502,3.15372818213095,3.21896379291658,3.11734375191708
"72832:14","there may be some schools you could read about  and learn.",3.2,3.99021309077295,3.39125616692926,3.40481628578627,3.66446297335443,3.33560844816241
"7285:11","i made some afghans and that kind of stuff.",3.2,4.43176080978343,4.29182384790199,3.00977155142273,3.13428841210171,4.02549815048566
"73140:10","and then some of them add late fees on it, if they don't get paid",6.2,4.28731196566891,6.14155917716625,5.52843427752279,5.30787846970657,6.16915461667278
"73173:67","so, they've got quite a bit more motivation i think  to get paid  then, some of the others do.",4.3,3.60383282033585,4.54272135151382,5.47091195159151,4.83155270814908,4.66577426540915
"73491:25","and, uh, when i seen some of my friends that  have taken that six week old baby, you know, to someone else , it's just, i can imagine how emotional it must be .",5.2,3.6645349931396,4.21916936498824,4.70408215653053,4.44457440066164,4.32140419431726
"73538:38","i think that might be part of the problem with some people. you know,",6.2,4.43146246924115,5.43812552267657,4.71048143659743,4.54113672583306,5.52795427421269
"7361:10","they have some nice stuff down there.",2.3,2.20431787682182,2.41923019934708,3.67311413882086,2.98143574824158,2.53718215321227
"73755:84","people are being a little more, oh, i don't know, a little le-, a little less bigoted in some ways,",4.9,3.69243558107205,5.38432549117635,3.39491046860171,3.15772608871578,5.16113109762255
"74032:16","well, i got some friends that, uh,",3.1,3.34575283368575,2.98908294123295,3.15997998031314,3.08881639384523,2.90136822757324
"74155:5","some of these are urban worries",4,5.56230983142645,3.8629115722145,5.72498515433248,5.86177723427761,4.09565213505843
"74234:44","i think the other thing is that, uh, we have taken some rather drastic turns in our, in our education and the way we approach things  as of maybe starting back when, when i'm number one, you know, and, uh, uh, uh, worrying about self and not, uh, seeing the consequences of the disintegration of the family .",3,4.40228695139468,3.8308537003794,4.08785736459521,4.12864778686408,3.85340313190884
"74301:11","i see some flickers of, of, uh, of good directions turning,",1.5,4.11381054708954,2.14482576569847,3.10716677975373,2.66605077955866,2.13866941308024
"74324:8","and, some people just don't have it.",5.3,4.31702952678211,5.69268965817438,5.63540245760394,5.14435264765073,5.85109611080601
"74341:4","some ways it's rather frightening,",3.1,4.66479423877631,3.1461237343871,4.18152520968178,4.642386892243,3.29507178460461
"74537:12","so i have some rather strong opinions.",2.4,3.45066309355137,1.98652076707776,3.39236049998424,3.54630858550956,2.0935875996334
"74560:83","and then i would provide, uh, use the money that we've paying them   to, uh, provide some special help in training and particularly, uh, mentor teachers  to work with the beginning teachers and the teachers who  may have been at it a long time but have been making the same mistakes for a long time.",3.3,3.86143910566953,3.39009656057468,3.38904742029341,3.66368891857788,3.38430989456409
"74568:22","and then let them try some innovative things and see what  works. and then, uh, have some sort of mechanism for passing that knowledge along to other teachers who  could benefit from the same sorts of things. and then from the parents' side, have the parents support the school. get involved.",3.8,3.70187775185151,3.56495991780909,3.60504156476697,3.24458903716541,3.58379937506823
"74580:17","that's, uh, some pretty good ideas.",2,2.4720583897017,2.71880335022759,3.07539980751539,2.45346227736116,2.69967875671536
"74608:91","but, uh, that was, that's the extent of which i guess that's more than, than some people, less than others.",4.7,4.43416355830488,4.92948418449076,4.60251894270789,4.5222578628968,5.05800978428848
"74649:24","you know, if there's some gauge that they could make .",1.7,2.94461365394716,2.53019144049038,4.14606626797891,3.50293796686574,2.71853805443594
"74757:171","and i hope maybe we're going  to get somewhere with a little more attention being paid  to it with, uh, reagan's, uh, new education secretary and, uh, you know, trying to do some, uh, trying  to produce some new programs anyway.",2.7,2.97969039478533,2.58117185024836,3.01597764816099,2.80830248402278,2.53333224730868
"74797:57","i measured it one time, because i was, uh, we had saw some termites",1.7,3.21560230220814,2.5453540519995,2.94722006740994,2.86188243847918,2.44565532920097
"75025:28","i mean we need  to redo some, rewiring ourselves",5.1,3.31973033591367,5.55309723481113,4.25415101743472,3.63190682840996,5.5181179532175
"7526:63","the elections where they have that topic  seem  to be a little bit better  attended than some of the other ones.",4.5,4.21570756254859,4.34021165326181,4.54191259105565,4.33628579708663,4.4027119993721
"75552:115","it's kind of scary when i think of what  will happen in twenty years, you know, when i have kids and they're grown  and, uh, just kind of some of the changes that  will happen even more",3.8,4.43692827132175,3.65943201230745,4.72822034470557,4.54693012645893,3.77929450494129
"75571:7","and some of the other ones weren't born.",4.4,4.89655781112042,3.86480391985709,4.77536258070322,4.63530378655014,4.09827852389899
"75949:43","you can, you know, you can get some of us,",5.5,3.54109084815941,4.43110060405738,4.64144656728499,4.1536298723817,4.49755119576527
"76160:21","and so, i think some of the things that i did  paid off.",5.2,4.27215193022376,5.21860468353544,4.88049582148148,4.73904413777493,5.30822864333942
"76200:18","they, uh, auctioned some tools and, things like that,",3.6,3.84805747753427,3.77620468412129,3.0454102803468,3.30011279231984,3.58372998903809
"76211:56","and, so, well, i thought, gee, i've been wanting  to, do some brick, uh, walkways for a time.",2.8,3.26778724339663,3.06876733017786,2.93020338218775,2.93694573141488,2.95931165459727
"76223:21","anyway, it ended up after some pretty, uh, heavy bidding, that i got all those bricks for forty dollars.",2.4,3.38712207107268,2.89174044234247,3.15478650927284,3.03438476407494,2.86879129737783
"76326:14","i did get some material and studied every bit of material that i could study ,",4.4,3.15680292137129,3.54713329697702,3.52508521578287,3.64692816581705,3.52344731182939
"76377:93","if they have problems with, uh, sand bugs of some kind i think  all they need  to do  is probably  put some insecticide down in there on a, oh, a fairly regular basis, for a while anyway.",2.4,3.58900442607868,3.86611480612789,3.31105847212072,3.24557032755408,3.70782616145509
"76785:80","i mean, you know, at some point a parent does help their kid, but in, in some ways,",4.7,4.15398636767,5.18596768664594,3.01044261967691,3.62819191614483,4.91095313712066
"76809:59","it 's amazing how the, you know, people you talk to  have some interesting conversations",3.9,4.02082692212157,4.05810125862432,3.79886219606116,3.74519995967554,3.99188243544087
"77264:6","and some people said to me, well, that's our wintertime.",4.8,4.28693545548308,4.67589035902704,4.5067506326682,4.70259626061274,4.65468573876515
"77309:26","what do you think  are some current trends in, uh, the way families spend time together , based on what you've seen .",3.7,4.708694331213,3.4944348850804,3.39847898805967,4.06588532955083,3.4365015696375
"77358:19","and, um, did some shopping and stuff.",3.3,2.88326178250525,2.56958965822765,2.85702910521782,2.29793892565434,2.43514599521554
"77398:5","some of the people that i work with  they, like when i worked on second shift , um, their paren-, their kids go to school during the day",5.4,4.47857141101957,4.6723664508506,5.05235666612738,5.15624790478486,4.8593254268688
"77461:30","what's, what are some other questions they have  ,",2.3,3.37461608494799,2.16415924338686,2.95493668829392,2.83431472429265,2.27138264652155
"7758:15","but, there are some others out there that i don't believe  deserve the money they're getting .",4.8,3.70653191124078,4.79557634222993,3.16487669184294,3.11693130574177,4.58302296701546
"77593:15","what  are some of the things that you did  with your children when they were growing up .",5.1,4.84794683384375,5.60217332037877,5.0670490888918,5.0898171881459,5.62408751676347
"77759:32","but i think it would be nice if some of the parents would be around for a few more hours.",4.2,4.44526063442225,4.83991141403185,5.78588563330776,5.55460346015463,4.98703367345134
"77843:15","every weekend there was some visiting somewhere.",2.6,3.46473265832692,2.95348867511287,3.15799423189822,3.73474038207449,2.88077854953318
"77852:30","we, although we have some relatives in the area that we, we see , we,",4,4.13736363288819,4.07058817090126,3.55090867767403,3.98323820138309,3.96795424876727
"77887:17","and so the kids in some ways are, are, are suffering a little bit, in that, uh, the model, the role models that  get the, the, the family issues that  get discussed , and all these, i think  are very important parts of them growing up,",5.4,4.04098493314011,5.32571910651432,3.6488921128176,3.82028195364776,5.18244896725243
"77906:47","but, uh, i-, it seems that there should be some continuity,",1.7,3.01550555227157,2.46848810656202,3.35692400357871,2.90409601967212,2.50252145859512
"78212:39","and i know they do van pool a lot here from some of the outer areas,",5.4,4.63068008949604,4.50601552363237,4.9481967043805,5.1918364725075,4.65287926666356
"78294:14","they've had some terrible problems with hispanics,",2.7,3.38849654184922,2.4870608825825,3.8224262219784,3.28380769676572,2.62130293484341
"78394:33","i've become very aware of different political views because some of the things we have  to discuss  are very politically motivated or whatever,",6,4.61520890543283,4.76761559692829,4.98676995116342,5.29774904676785,4.91481929756613
"78585:7","so some of the things are not as, quite as, uh, adaptable.",5.3,5.03493865589297,5.47872712449869,5.81256709264486,5.72640033935542,5.62525689387601
"78614:111","i know that, uh, uh, one of, one thing that  happens to us to vacation trips now is that usually that try to involve some of the members of the family.",4.1,4.84152385807026,3.8527701258166,4.92072514259271,5.06344433137946,4.01665397273994
"78762:25","but, even, even some little ones do pretty good",4,3.82714166510967,3.25014978822127,4.24981213825169,4.12649919434202,3.43452544874494
"79030:34","they have  to kind of take a stand on some things, like abortion and things like that,",4.5,4.0526508621921,4.60603685666736,3.39915906230552,3.44208721272983,4.45655631794401
"79355:11","they had some bends , around that we could find and put them in",1.8,3.33763424014703,2.72120367765987,3.36273680284226,3.33065016251751,2.70788123132501
"79557:42","i, i'm glad,  to see some of these things, i think .",4.7,4.4146860477965,4.22197212402977,5.15760701716979,5.22919148691936,4.43096206429064
"79761:35","and he said, um, let's give her some race horse shots.",3.4,2.43336344376584,3.0907164238832,3.29278203844598,2.31884926156562,3.07536983842861
"79893:26","i, i have some neighbors across the field,",1.6,3.8322112378543,2.22012590855948,2.95679609610746,3.43705148144805,2.21525798324617
"80001:13","i've got some applications,",2.7,3.0001249725807,2.49876333987259,2.92045434831431,2.96931346839599,2.43326942327998
"80218:50","and i, when i'd gotten back  i had gotten some sun that day,",1.8,2.47952290329646,1.82061055912722,2.9151017673336,2.5932623896837,1.80083303798118
"80278:17","it's just some of those women that  come up there  looking like arnold schwarzenegger's sister just doesn't get it.",3.3,3.85372670132372,3.60318794732114,5.00861955650223,4.79090289730607,3.8287100320944
"80299:13","and there's some days it's just like it 's the hardest thing in the world to, to get started  .",5.1,3.81815200167872,4.88924993838417,3.1057479046269,3.44211854900753,4.65214442427748
"80333:17","you know, how some older women will get the big bulge right in the middle .",6.1,4.32891521011362,5.84968373510982,4.50933448318543,4.3313776935398,5.89028472717936
"80438:40","but when you get into some of these, some of health clubs where you just stand around and wait  .",2.9,3.771149498958,2.36753681310827,4.23582437361373,4.0600102589696,2.57548547797282
"80499:4","some people are a little bit fanatical about it.",6.5,4.91646503141527,6.22601638107006,5.30823746246104,5.47027580439043,6.24014482143884
"80629:13","at least maybe some of these mountain bikes you could",5.8,4.51602000218346,5.70717715563226,5.22388823279352,5.18162815651552,5.79463490063664
"80681:23","and i've been  buying some magazines and stuff and looking at different ways to paint .",3.5,3.19302607622194,3.34335233677459,3.01075649769564,3.40477881917339,3.21867092643998
"80692:12","and you get some beautiful effects with them.",2.9,3.67100884361221,2.94756007688044,3.45273520488058,3.48163740770996,3.00772208242514
"80877:63","so you really don't have  to be disrupted for more than about a weekend. if you have some help.",2.3,3.51439870100359,2.35205681044363,3.159821657225,2.76416777126627,2.30935773130452
"81221:70","i think you have to let, yo-, you got  to segregate some of it.",4.7,3.5189686229215,3.69860492505398,4.84909599115053,4.29660087213793,3.86817156993125
"81720:33","and he's trying  to save the land from some, ooze.",1.7,3.15979896345021,2.64570135853271,3.15229864395348,2.55610318426042,2.64472422570624
"81802:32","and it's a brick house, with, uh, some wood.",5.2,3.67527306868434,5.15865827338612,3.19341828492617,3.83931862866721,4.85524217751723
"81838:54","so it 's kind of hard at that point to, you know, classify some of the builders.",5.7,5.09398806037644,5.63073924285211,4.96938646170184,5.17106620494496,5.63686629736925
"81885:137","ninety, i would say about, oh, about ninety-five percent, no i guess may-, probably a hundred percent of them all are mostly brick, uh, with some wood.",3.8,4.6205125008143,4.13682661480043,3.73593520407792,4.11053398661242,4.03732282465382
"81929:47","an, and while, while there are some advantages to that, there's less time spent outside making it look nice and taking care of things.",3.9,3.32797080454622,2.92470065124481,2.96349645438076,2.79535410620146,2.80762567869609
"82021:22","um, we've actually had some warnings in, uh, raleigh uh, on air pollution.",2.7,2.67221424484284,3.04669785843141,2.96529089246222,2.65627034693874,2.90651511022182
"82295:13","they were doing some, uh, ozone testing, and, uh, th-, the e p a",2.9,3.71774131509505,3.09699728328838,3.18253324943371,3.36737749525554,3.04785773886498
"82296:18","and they were just screening some candidates,",4.1,3.93411435523885,3.68581366915836,3.13759848005762,3.33182172124668,3.55773020836399
"82503:72","um, i, i was taking a voice i o class and, um, and actually doing some research,",2.8,2.83918342273621,2.21835834514612,3.46882355908616,2.92168631781037,2.28477439840893
"82687:34","but, you know, i know there are some days when she wi-, she wishes she was back at work .",5,3.07812892501457,3.86805165561274,3.24149160531033,3.04415903080249,3.71181814201441
"82800:12","my wife did some teaching at like, uh, like a private tutoring place. a sylvan learning center this year",2.7,3.63122493110769,2.69149305440622,2.77661628198411,3.08996073929748,2.58910271301223
"83056:37","uh, we're probably making a comparison against, uh, some european and, uh, and, uh, uh, s-s-say, newer republics that, uh, that  have very high percentages.",4.4,4.33702859551681,3.99345544161192,3.47451565513635,3.9345865042711,3.95378536739165
"83198:48","if you don't refute it, as he didn't, there must be some truth to the matter, see.",3.6,3.88555702458344,3.50836993670052,3.33569329878943,3.33700926112391,3.40097131269416
"83449:21","uh, i know in some cases now in some states, depending on the criminal code, uh, a unanimous verdict is not required .",6,5.29865029273716,5.78765374212293,4.10777885672306,5.19016105777109,5.713797067162
"83449:32","uh, i know in some cases now in some states, depending on the criminal code, uh, a unanimous verdict is not required .",6.2,5.23872684664882,5.77439089685722,3.89526567799321,4.966028381925,5.67580002632197
"83450:9","and indeed some juries are no longer twelve people,",6.2,5.42210015056028,5.47835541722229,5.5033263429738,5.94877398300797,5.64978574399924
"83497:27","plus, i guess, there was some credit for time this guy had already spent in jail waiting for trial .",3.4,3.3910631581243,2.61081134434415,3.3324538804593,3.44292898854515,2.63185889210745
"83552:52","takes a heck of a long time, i guess, to get there in some states.",5.9,3.83365589850901,5.21239515548224,4.62355943409564,4.22696214657278,5.30024749417009
"83966:23","it was starting  to burn some oil.",1.6,2.82293323279627,2.80803108420337,3.22522791970922,2.73142620846172,2.76104827055718
"83988:6","and some people will still buy them, you know,",5.5,4.91910885452117,5.52340378573455,4.02651742088785,4.56492326450579,5.35857113902313
"84117:33","and i just went out this weekend and bought me some plants and stuff.",1.4,2.28445706290731,2.02640231797692,3.09592119455875,2.71024671039287,2.02025760385827
"84120:11","there was some plants that  are just spring bloomers",3.9,2.55899187295546,3.41560970369776,3.90098075048538,3.16789876698905,3.47769332814895
"84152:34","so i just cut the leaves off and transplant and put some other plants down. because i want them to come back up next year.",3.5,3.26638088088029,3.13391942284688,3.44719931044501,3.19329068542133,3.16135534021292
"84185:16","now i have got some daffodils.",1.8,3.09721707518359,2.98363244182826,3.30840193138881,2.85271955277386,2.91994102258812
"84205:26","the blooms  are, on some of them is yellow, purple, white. just all different colors.",4.9,4.78662145780182,4.52848956650969,5.37634967993197,5.26266038468207,4.75704741438299
"84530:21","at new years, we had some people come in and, uh, like attack one of the planes. because they were protesting, uh, the presence over in the persian gulf.",3.7,4.77706970476346,4.66616313519976,4.41794017757691,4.64584875701867,4.57636601346582
"84633:31","i mean, they are eighteen to twenty-four, some of the young men and women.",5.4,5.51917323602066,5.27488298932047,5.13540798027829,5.43302889121764,5.42762491546806
"85193:35","likewise, we, uh, we do some projects every now and then.",2.3,3.48295614622767,2.77691358423594,2.69600298300115,2.98127041056614,2.63129218842962
"85235:65","so it 's kind of hard for me to tell what  would happen if i lived in some of the valleys inland,",3.5,4.90020471984915,4.09776097118314,4.25866728786575,4.83858389008661,4.11860820406906
"85252:8","interestingly some of the information i've been reading  indicates that the amount of air pollution from, uh, uh, airplanes is extraordinary.",4.4,3.7838754321933,4.14092038261039,4.41970704920819,4.14109010211398,4.3567307181221
"85724:16","um, there are some areas  though where, where they have a problem with, uh, the houses kind of sinking a little bit into the, to the, uh ,",5.2,4.1617194446501,4.54976653127593,3.29664835090224,3.4940469322242,4.37616977823585
"85881:104","i guess we're going  to have a lot of parades  this weekend in honor of these guys that  are, that  did some stuff over in the gulf.",2.7,4.18356086566016,3.00887731508479,3.03622483751977,2.94767064371085,2.86895333894839
"85965:39","and, and, uh,, i think some different things  could come from what 's happened , than what we expect .",3.5,3.93139896397906,3.47510172105246,3.74702012117789,3.81916850763509,3.48758478438406
